id,T_cola1,T_enfermera,T_cola2,T_doctora,T_final,T_espera1,T_espera2,T_espera_total,T_total_sistema
41,767.0296236570376,767.0296236570376,774.2901242162221,774.2901242162221,781.5302506894247,0.0,0.0,0.0,14.500627032387115
42,774.6738058059369,774.6738058059369,781.1947151010194,781.5302506894247,785.870154035188,0.0,0.3355355884053779,0.3355355884053779,11.196348229251043
43,807.8610043715901,807.8610043715901,814.977055408438,814.977055408438,818.4944269869134,0.0,0.0,0.0,10.633422615323298
44,810.673643646714,814.977055408438,821.2411306556122,821.2411306556122,839.3905491263191,4.3034117617239644,0.0,4.3034117617239644,28.71690547960509
45,819.1074364351662,821.2411306556122,824.7572204340661,839.3905491263191,841.6666067374567,2.1336942204460456,14.63332869225303,16.767022912699076,22.559170302290568
46,820.2789177306723,824.7572204340661,832.0937841493309,841.6666067374567,844.5413045521592,4.4783027033937515,9.57282258812586,14.051125291519611,24.26238682148687
47,845.2682832184533,845.2682832184533,851.2246223802931,851.2246223802931,864.6997174934507,0.0,0.0,0.0,19.4314342749974
48,874.409494359238,874.409494359238,877.192709022242,877.192709022242,885.693690911625,0.0,0.0,0.0,11.284196552387016
49,893.7892822807938,893.7892822807938,901.1143898534259,901.1143898534259,914.754437078064,0.0,0.0,0.0,20.965154797270202
50,936.9347791970797,936.9347791970797,939.7022123061663,939.7022123061663,949.6213905155482,0.0,0.0,0.0,12.686611318468522
51,971.5761429809788,971.5761429809788,974.1560172406395,974.1560172406395,986.6390004778642,0.0,0.0,0.0,15.062857496885385
52,983.7934536051225,983.7934536051225,989.9125042749973,989.9125042749973,995.6525402924415,0.0,0.0,0.0,11.85908668731895
53,1004.1511291152337,1004.1511291152337,1010.186190271847,1010.186190271847,1014.7534457027758,0.0,0.0,0.0,10.602316587542077
54,1008.0655958485291,1010.186190271847,1016.2257220098356,1016.2257220098356,1026.402948414285,2.1205944233178116,0.0,2.1205944233178116,18.33735256575585
55,1033.9891529670574,1033.9891529670574,1037.7029226031539,1037.7029226031539,1055.4041699203476,0.0,0.0,0.0,21.415016953290205
56,1038.1225549970839,1038.1225549970839,1041.3046097556085,1055.4041699203476,1067.7745500286524,0.0,14.09956016473916,14.09956016473916,29.651995031568504
57,1054.3084239711816,1054.3084239711816,1059.327022670088,1067.7745500286524,1082.4590068284892,0.0,8.447527358564457,8.447527358564457,28.150582857307654
58,1055.7193524944696,1059.327022670088,1066.6312449512811,1082.4590068284892,1092.6047413632778,3.6076701756182956,15.827761877208104,19.4354320528264,36.88538886880815
59,1074.1567898515432,1074.1567898515432,1077.6601470365513,1092.6047413632778,1098.1050196153542,0.0,14.944594326726474,14.944594326726474,23.948229763811014
60,1083.4302728306607,1083.4302728306607,1087.0910820753297,1098.1050196153542,1102.7550922621783,0.0,11.013937540024472,11.013937540024472,19.324819431517653
61,1101.5861993574965,1101.5861993574965,1107.8636686473008,1107.8636686473008,1112.0551012006683,0.0,0.0,0.0,10.468901843171807
62,1142.9826828050461,1142.9826828050461,1149.4095427690395,1149.4095427690395,1166.5115282974768,0.0,0.0,0.0,23.52884549243072
63,1170.8802980188457,1170.8802980188457,1177.7358354638295,1177.7358354638295,1185.214446806869,0.0,0.0,0.0,14.334148788023413
64,1172.104889180539,1177.7358354638295,1184.3569764996273,1185.214446806869,1187.0651649688186,5.630946283290541,0.8574703072417833,6.488416590532324,14.96027578827966
65,1179.3858804137672,1184.3569764996273,1188.7377861320333,1188.7377861320333,1193.6941425827777,4.971096085860154,0.0,4.971096085860154,14.308262169010504
66,1179.5008846677795,1188.7377861320333,1192.8583197216467,1193.6941425827777,1208.5372296223911,9.236901464253833,0.8358228611309642,10.072724325384797,29.03634495461165
67,1191.7984598705962,1192.8583197216467,1197.3355009678883,1208.5372296223911,1221.7836543238561,1.0598598510505326,11.201728654502858,12.26158850555339,29.985194453259965
68,1198.9599559318037,1198.9599559318037,1204.0459286621099,1221.7836543238561,1233.6958260366446,0.0,17.737725661746254,17.737725661746254,34.73587010484084
69,1202.1133829584098,1204.0459286621099,1211.5433583892245,1233.6958260366446,1239.6144151287615,1.9325457037000433,22.152467647420053,24.085013351120097,37.501032170351664
70,1211.1683623351614,1211.5433583892245,1216.8009271040855,1239.6144151287615,1247.851583308023,0.37499605406310366,22.813488024675962,23.188484078739066,36.68322097286159
71,1213.903190114482,1216.8009271040855,1221.8953132277534,1247.851583308023,1263.058053040272,2.8977369896035725,25.956270080269633,28.854007069873205,49.154862925789985
